,0
0,93.66666666666669
1,13.999999999999998
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,2.333333333333333
21,2.333333333333333
22,150.33333333333331
23,3.333333333333333
24,78.33333333333339
25,66.33333333333334
26,661.0
27,369.3333333333333
28,256.33333333333326
29,250.33333333333326
30,296.66666666666674
31,243.33333333333334
32,548.9999999999995
33,537.9999999999997
34,654.6666666666667
35,601.6666666666666
36,486.99999999999983
37,203.99999999999991
38,58.99999999999999
39,14.333333333333332
40,12.999999999999996
41,1.3333333333333333
42,2.6666666666666665
43,1.3333333333333333
44,7.000000000000001
45,14.66666666666666
46,18.666666666666664
47,15.66666666666666
48,304.3333333333333
49,229.99999999999957
50,199.6666666666664
51,223.33333333333292
52,260.6666666666661
53,235.6666666666662
54,228.99999999999957
55,253.6666666666661
56,251.66666666666612
57,132.66666666666677
58,281.66666666666646
59,232.3333333333329
60,311.33333333333337
61,314.0000000000001
62,434.00000000000153
63,392.33333333333405
64,428.66666666666765
65,406.6666666666676
66,361.6666666666674
67,380.6666666666674
68,280.9999999999997
69,217.99999999999966
70,227.99999999999957
71,288.33333333333314
72,296.9999999999999
73,300.99999999999994
74,262.6666666666662
75,299.6666666666666
76,246.9999999999995
77,261.6666666666662
78,246.66666666666615
79,294.9999999999999
80,389.66666666666765
81,360.0000000000006
82,300.66666666666663
83,301.33333333333326
84,276.9999999999997
85,217.66666666666632
86,160.66666666666663
87,195.66666666666646
88,204.66666666666637
89,148.33333333333334
90,169.66666666666657
91,162.3333333333333
92,156.66666666666663
93,41.33333333333333
94,111.0000000000001
95,41.99999999999999
96,3.333333333333333
97,2.333333333333333
98,0.6666666666666666
99,0.6666666666666666
100,0.6666666666666666
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.0
108,0.6666666666666666
109,0.0
110,0.0
111,0.6666666666666666
112,0.0
113,0.0
114,0.0
115,0.0
116,0.6666666666666666
117,0.6666666666666666
118,0.0
119,0.6666666666666666
120,0.0
121,0.0
122,0.0
123,0.0
124,0.6666666666666666
125,0.6666666666666666
126,0.0
127,0.6666666666666666
128,0.6666666666666666
129,0.0
130,0.0
131,0.6666666666666666
132,0.0
133,0.0
134,0.0
135,0.0
136,0.6666666666666666
137,0.0
138,0.0
139,0.6666666666666666
140,0.0
141,0.0
142,0.0
143,0.0
