,0
0,574.3333333333329
1,0.0
2,0.0
3,0.6666666666666666
4,0.6666666666666666
5,0.6666666666666666
6,0.6666666666666666
7,0.6666666666666666
8,0.6666666666666666
9,0.6666666666666666
10,0.6666666666666666
11,0.6666666666666666
12,0.6666666666666666
13,0.6666666666666666
14,0.6666666666666666
15,0.6666666666666666
16,0.6666666666666666
17,0.6666666666666666
18,0.6666666666666666
19,0.6666666666666666
20,0.6666666666666666
21,0.6666666666666666
22,0.6666666666666666
23,0.6666666666666666
24,0.6666666666666666
25,0.6666666666666666
26,0.6666666666666666
27,0.6666666666666666
28,0.6666666666666666
29,0.6666666666666666
30,0.6666666666666666
31,0.6666666666666666
32,0.6666666666666666
33,0.6666666666666666
34,0.6666666666666666
35,0.6666666666666666
36,0.6666666666666666
37,0.6666666666666666
38,0.6666666666666666
39,0.6666666666666666
40,0.6666666666666666
41,0.6666666666666666
42,0.6666666666666666
43,0.6666666666666666
44,0.6666666666666666
45,0.6666666666666666
46,0.6666666666666666
47,0.6666666666666666
